X,Z
33.98628,6.569782
34.04199,6.763646
34.09769,6.95751
34.1534,7.151373
34.20911,7.345237
34.26481,7.539101
34.31711,7.732142
34.36941,7.925184
34.42171,8.118225
34.47401,8.311266
34.52631,8.504307
34.57861,8.697348
34.63091,8.890388
34.68321,9.083429
34.73551,9.27647
34.78781,9.469511
34.84011,9.662552
34.89241,9.855593
34.94471,10.04863
34.99701,10.24167
35.0493,10.43472
35.1016,10.62776
35.1539,10.8208
35.2062,11.01384
35.2585,11.20688
35.3108,11.39992
35.3631,11.59296
35.4154,11.786
35.4677,11.97904
35.52,12.17208
35.5723,12.36512
35.6246,12.55816
35.6769,12.75121
35.7292,12.94425
35.7815,13.13729
35.8338,13.33033
35.8861,13.52337
35.9384,13.71641
35.9907,13.90945
36.043,14.10249
36.09529,14.29553
36.14759,14.48857
36.19989,14.68161
36.25298,14.87803
36.30606,15.07445
36.35914,15.27086
36.41222,15.46728
36.4653,15.66369
36.51838,15.86011
36.57146,16.05653
36.62455,16.25294
36.67763,16.44936
36.73071,16.64578
36.78379,16.84219
36.83687,17.03861
36.88995,17.23503
36.77394,17.07211
36.65793,16.9092
36.54192,16.74628
36.4259,16.58337
36.30989,16.42046
36.19388,16.25754
36.07787,16.09463
35.96185,15.93171
35.84584,15.7688
35.72983,15.60589
35.61382,15.44297
35.4978,15.28006
35.38179,15.11715
35.26578,14.95423
35.14977,14.79132
35.03375,14.62841
34.91774,14.46549
34.80173,14.30258
34.68571,14.13967
34.5697,13.97675
34.45369,13.81384
34.33768,13.65093
34.22166,13.48801
34.10565,13.3251
33.98964,13.16219
34.14491,13.28825
34.30017,13.41432
34.45544,13.54038
34.6107,13.66645
34.76597,13.79251
34.92123,13.91858
35.0765,14.04464
35.23177,14.17071
35.38703,14.29677
35.5423,14.42284
35.69756,14.54891
35.85283,14.67497
36.08876,14.59904
36.32468,14.52312
36.56061,14.44719
36.79654,14.37126
37.03247,14.29534
37.26839,14.21941
37.50432,14.14348
37.74025,14.06756
37.97618,13.99163
38.2121,13.9157
38.44803,13.83978
38.68396,13.76385
38.91989,13.68792
39.1185,13.71144
39.31711,13.73495
39.51572,13.75847
39.71434,13.78199
39.91295,13.8055
40.11156,13.82902
40.31017,13.85253
40.50879,13.87605
40.7074,13.89956
40.90601,13.92308
41.10462,13.9466
41.30323,13.97011
41.50185,13.99363
41.70046,14.01714
41.89907,14.04066
42.09768,14.06417
42.2963,14.08769
42.49491,14.11121
42.69352,14.13472
42.89213,14.15824
43.09074,14.18175
43.28936,14.20527
43.48797,14.22878
43.68658,14.2523
43.88519,14.27582
44.08381,14.29933
44.28242,14.32285
44.48103,14.34636
44.67964,14.36988
44.87825,14.39339
45.07687,14.41691
45.27548,14.44042
45.47409,14.46394
45.6727,14.48746
45.87132,14.51097
46.06993,14.53449
46.26854,14.558
46.46715,14.58152
46.65118,14.60746
46.83521,14.6334
47.01924,14.65935
47.20327,14.68529
47.38729,14.71123
47.57132,14.73718
47.75535,14.76312
47.93938,14.78906
48.12341,14.815
48.30744,14.84095
48.49147,14.86689
48.6755,14.89283
48.87411,14.91635
49.07272,14.93986
49.27133,14.96338
49.46994,14.9869
49.66856,15.01041
49.86717,15.03393
50.06578,15.05744
50.26439,15.08096
50.46301,15.10447
50.66162,15.12799
50.86023,15.15151
51.05884,15.17502
51.25745,15.19854
51.457,15.1851
51.65655,15.17166
51.85609,15.15823
52.05564,15.14479
52.25519,15.13136
52.45473,15.11792
52.65428,15.10448
52.85383,15.09105
53.05338,15.07761
53.25292,15.06417
53.45247,15.05074
53.65202,15.0373
53.85156,15.02386
54.05111,15.01043
54.25066,14.99699
54.4502,14.98356
54.64975,14.97012
54.8493,14.95668
55.04884,14.94325
55.24839,14.92981
55.44794,14.91637
55.64748,14.90294
55.84703,14.8895
56.04658,14.87607
56.24612,14.86263
56.44994,14.8444
56.65376,14.82617
56.85758,14.80794
57.0614,14.78971
57.26522,14.77149
57.46904,14.75326
57.67286,14.73503
57.87668,14.7168
58.0805,14.69857
58.28432,14.68034
58.48814,14.66212
58.69196,14.64389
58.8915,14.63045
59.09105,14.61701
59.2906,14.60358
59.49014,14.59014
59.68969,14.5767
59.88924,14.56327
60.08878,14.54983
60.28833,14.5364
60.48788,14.52296
60.68742,14.50952
60.88697,14.49609
61.08652,14.48265
61.28606,14.46921
61.48561,14.45578
61.68516,14.44234
61.8847,14.42891
62.08425,14.41547
62.2838,14.40203
62.48335,14.3886
62.68289,14.37516
62.88244,14.36172
63.08199,14.34829
63.28153,14.33485
63.48108,14.32141
63.68063,14.30798
63.88034,14.29722
64.08005,14.28647
64.27975,14.27571
64.47946,14.26496
64.67917,14.2542
64.87888,14.24345
65.07858,14.23269
65.27829,14.22193
65.478,14.21118
65.6777,14.20042
65.87741,14.18967
66.07712,14.17891
66.27682,14.16816
66.47424,14.15835
66.67165,14.14855
66.86906,14.13875
67.06647,14.12894
67.26388,14.11914
67.46129,14.10933
67.6587,14.09953
67.85611,14.08973
68.05352,14.07992
68.25093,14.07012
68.44834,14.06032
68.64575,14.05051
68.84316,14.04071
69.02742,13.96294
69.21168,13.88517
69.39594,13.8074
69.58019,13.72963
69.76445,13.65186
69.94871,13.57409
70.13297,13.49632
70.31722,13.41855
70.50148,13.34078
70.68574,13.26301
70.87,13.18524
71.05425,13.10746
70.96057,12.93076
70.86689,12.75406
70.77321,12.57736
70.67953,12.40065
70.58585,12.22395
70.49216,12.04725
70.39848,11.87055
