X,Z
-56.369,-50.83797
-56.1697,-50.85478
-55.97041,-50.87159
-55.77112,-50.8884
-55.57183,-50.9052
-55.37254,-50.92201
-55.17325,-50.93882
-54.97396,-50.95563
-54.77467,-50.97243
-54.57537,-50.98924
-54.37608,-51.00605
-54.17679,-51.02286
-53.9775,-51.03967
-53.77821,-51.05647
-53.57892,-51.07328
-53.37963,-51.09009
-53.18034,-51.1069
-52.98104,-51.1237
-52.78175,-51.14051
-52.58246,-51.15732
-52.38317,-51.17413
-52.18388,-51.19093
-51.98459,-51.20774
-51.7853,-51.22455
-51.58601,-51.24136
-51.38671,-51.25816
-51.18742,-51.27497
-50.98813,-51.29178
-50.78884,-51.30859
-50.58955,-51.32539
-50.39026,-51.3422
-50.19097,-51.35901
-49.99168,-51.37582
-49.79239,-51.39262
-49.59309,-51.40943
-49.7899,-51.37381
-49.9867,-51.33819
-50.18351,-51.30257
-50.38031,-51.26694
-50.57711,-51.23132
-50.77392,-51.1957
-50.97072,-51.16008
-51.16753,-51.12446
-51.36433,-51.08884
-51.56113,-51.05322
-51.75794,-51.01759
-51.95474,-50.98197
-52.15155,-50.94635
-52.34835,-50.91073
-52.54515,-50.87511
-52.34944,-50.91629
-52.15372,-50.95747
-51.958,-50.99865
-51.76229,-51.03983
-51.56657,-51.08101
-51.37085,-51.12218
-51.17514,-51.16336
-50.97942,-51.20454
-50.7837,-51.24572
-50.58799,-51.2869
-50.39227,-51.32808
-50.19655,-51.36926
-50.00084,-51.41044
-49.80512,-51.45162
-49.6094,-51.4928
-49.41368,-51.53398
-49.21797,-51.57516
-49.02225,-51.61634
-48.82653,-51.65752
-48.63082,-51.6987
-48.4351,-51.73988
-48.23938,-51.78106
-48.04367,-51.82224
-47.84795,-51.86342
-47.65223,-51.9046
-47.45652,-51.94578
-47.2608,-51.98696
-47.06508,-52.02814
-46.86937,-52.06932
-46.67365,-52.1105
-46.47793,-52.15168
-46.28222,-52.19286
-46.0865,-52.23404
-45.89078,-52.27522
-46.03608,-52.13778
-46.18138,-52.00035
-46.32668,-51.86292
-46.47197,-51.72549
-46.61727,-51.58805
-46.76257,-51.45062
-46.90787,-51.31319
-47.05317,-51.17576
-47.19846,-51.03833
-47.34376,-50.90089
-47.48906,-50.76346
-47.63436,-50.62603
-47.77966,-50.4886
-47.92495,-50.35117
-48.07025,-50.21373
-48.21555,-50.0763
-48.36085,-49.93887
-48.50615,-49.80144
-48.65144,-49.66401
-48.79674,-49.52657
-48.94204,-49.38914
-49.08734,-49.25171
-49.23264,-49.11428
-49.37793,-48.97684
-49.52323,-48.83941
-49.66853,-48.70198
-49.81383,-48.56455
-49.95913,-48.42712
-50.10442,-48.28968
-50.24972,-48.15225
-50.39502,-48.01482
-50.54032,-47.87739
-50.68562,-47.73996
-50.83091,-47.60252
-50.97621,-47.46509
-51.12151,-47.32766
-51.26681,-47.19023
-51.41211,-47.0528
-51.5574,-46.91536
-51.7027,-46.77793
-51.848,-46.6405
-51.9933,-46.50307
-52.1386,-46.36563
-52.28389,-46.2282
-52.42919,-46.09077
-52.57449,-45.95334
-52.71979,-45.81591
-52.86509,-45.67847
-53.01038,-45.54104
-53.15568,-45.40361
-53.30098,-45.26618
-53.44628,-45.12875
-53.59158,-44.99131
-53.73687,-44.85388
-53.88217,-44.71645
-54.02747,-44.57902
-54.17277,-44.44159
-54.31807,-44.30415
-54.46336,-44.16672
-54.60866,-44.02929
-54.75396,-43.89186
-54.89926,-43.75443
-55.04456,-43.61699
-55.18985,-43.47956
-55.33515,-43.34213
-55.48045,-43.2047
-55.62575,-43.06726
-55.77105,-42.92983
-55.91634,-42.7924
-56.06164,-42.65497
-56.20694,-42.51754
-56.35224,-42.3801
-56.49754,-42.24267
-56.64283,-42.10524
-56.78813,-41.96781
-56.93343,-41.83038
-57.07873,-41.69294
-57.22403,-41.55551
-57.36932,-41.41808
-57.51462,-41.28065
-57.65992,-41.14322
-57.80522,-41.00578
-57.95052,-40.86835
-58.09581,-40.73092
-58.24111,-40.59349
-58.38641,-40.45605
-58.53171,-40.31862
-58.7138,-40.23591
-58.8959,-40.15319
-59.07799,-40.07048
-59.26009,-39.98777
-59.44218,-39.90505
-59.62428,-39.82234
-59.80637,-39.73962
-59.98846,-39.65691
-60.17056,-39.5742
-60.35265,-39.49148
-60.53475,-39.40877
-60.71684,-39.32605
-60.89894,-39.24334
-61.08103,-39.16063
-61.26313,-39.07791
-61.44522,-38.9952
-61.62732,-38.91248
-61.80941,-38.82977
-61.9915,-38.74706
-62.1736,-38.66434
-62.35569,-38.58163
-62.53779,-38.49891
-62.71988,-38.4162
-62.90198,-38.33348
-63.08407,-38.25077
-63.26617,-38.16806
-63.44826,-38.08534
-63.63036,-38.00263
-63.81245,-37.91991
-63.99454,-37.8372
-64.17664,-37.75449
-64.35874,-37.67177
-64.54084,-37.58906
-64.72294,-37.50634
-64.90504,-37.42363
-65.08714,-37.34092
-65.26923,-37.2582
-65.45133,-37.17549
-65.63343,-37.09277
-65.81553,-37.01006
-65.99763,-36.92735
-66.17973,-36.84463
-66.36182,-36.76192
-66.54392,-36.6792
-66.72602,-36.59649
-66.90812,-36.51377
-67.09022,-36.43106
-67.27232,-36.34835
-67.45441,-36.26563
-67.63651,-36.18292
-67.81861,-36.1002
-68.00071,-36.01749
-68.18281,-35.93478
-68.36491,-35.85206
-68.547,-35.76935
-68.7291,-35.68663
-68.9112,-35.60392
-69.0933,-35.52121
-69.2754,-35.43849
-69.4575,-35.35578
-69.6396,-35.27306
-69.82169,-35.19035
-70.00379,-35.10764
-70.18589,-35.02492
-70.36799,-34.94221
-70.55009,-34.85949
-70.73219,-34.77678
-70.91428,-34.69407
-71.09638,-34.61135
-71.27848,-34.52864
-71.46058,-34.44592
-71.64268,-34.36321
-71.82478,-34.28049
-72.00687,-34.19778
-72.18897,-34.11507
-72.37107,-34.03235
-72.55317,-33.94964
-72.73527,-33.86692
-72.91737,-33.78421
-73.09946,-33.7015
-73.28156,-33.61878
-73.46366,-33.53607
-73.64576,-33.45335
-73.82786,-33.37064
-74.00996,-33.28793
-74.19205,-33.20521
-74.37415,-33.1225
-74.55625,-33.03978
-74.73835,-32.95707
-74.92045,-32.87436
-75.10255,-32.79164
-75.28465,-32.70893
-75.46674,-32.62621
-75.48077,-32.82572
-75.4948,-33.02523
-75.50883,-33.22474
-75.52287,-33.42425
-75.5369,-33.62376
-75.55093,-33.82327
-75.56496,-34.02277
-75.57899,-34.22228
-75.59302,-34.42179
-75.60705,-34.6213
-75.62108,-34.82081
-75.63511,-35.02032
-75.64914,-35.21983
-75.66317,-35.41933
-75.6772,-35.61884
-75.69123,-35.81835
-75.70526,-36.01786
-75.71929,-36.21737
-75.73332,-36.41688
-75.74735,-36.61639
-75.76138,-36.8159
-75.77541,-37.0154
-75.78944,-37.21491
-75.80347,-37.41442
-75.8175,-37.61393
-75.83154,-37.81344
-75.84557,-38.01295
-75.8596,-38.21246
-75.87363,-38.41196
-75.88766,-38.61147
-75.90169,-38.81098
-75.91572,-39.01049
-75.92975,-39.21
-75.94378,-39.40951
-75.95781,-39.60902
-75.97184,-39.80853
-75.98587,-40.00803
-75.9999,-40.20754
-76.01393,-40.40705
-76.02796,-40.60656
-76.04199,-40.80607
-76.05602,-41.00558
-76.07005,-41.20509
-76.08408,-41.40459
-76.09811,-41.6041
-76.11214,-41.80361
-76.12617,-42.00312
-76.14021,-42.20263
-76.15424,-42.40214
-76.16827,-42.60165
-76.1823,-42.80116
-76.19633,-43.00066
-76.21036,-43.20017
-76.22439,-43.39968
-76.23842,-43.59919
-76.25245,-43.7987
-76.26648,-43.99821
-76.28051,-44.19772
-76.29454,-44.39722
-76.30857,-44.59673
-76.3226,-44.79624
-76.33663,-44.99575
-76.35066,-45.19526
-76.36469,-45.39477
-76.37872,-45.59428
-76.39275,-45.79379
-76.40678,-45.99329
-76.42081,-46.1928
-76.43484,-46.39231
-76.44888,-46.59182
-76.26079,-46.52382
-76.0727,-46.45582
-75.88461,-46.38782
-75.69653,-46.31982
-75.50844,-46.25182
-75.32035,-46.18382
-75.13226,-46.11581
-74.94418,-46.04781
-74.75609,-45.97981
-74.568,-45.91181
-74.37991,-45.84381
-74.19183,-45.77581
-74.00374,-45.70781
-73.81565,-45.63981
-73.62756,-45.57181
-73.43948,-45.50381
-73.25139,-45.43581
-73.0633,-45.36781
-72.87521,-45.2998
-72.68713,-45.2318
-72.49904,-45.1638
-72.31095,-45.0958
-72.12286,-45.0278
-71.93478,-44.9598
-71.74669,-44.8918
-71.5586,-44.8238
-71.37051,-44.7558
-71.18243,-44.6878
-70.99434,-44.6198
-70.80625,-44.5518
-70.61816,-44.4838
-70.43008,-44.41579
-70.24199,-44.34779
-70.0539,-44.27979
-69.86581,-44.21179
-69.67773,-44.14379
-69.48964,-44.07579
-69.30155,-44.00779
-69.11346,-43.93979
-68.92538,-43.87179
-68.73729,-43.80379
-68.5492,-43.73579
-68.36111,-43.66779
-68.17303,-43.59978
-67.98494,-43.53178
-67.79685,-43.46378
-67.60876,-43.39578
-67.42068,-43.32778
-67.23259,-43.25978
-67.0445,-43.19178
-66.85641,-43.12378
-66.66833,-43.05578
-66.48024,-42.98778
-66.29215,-42.91978
-66.10406,-42.85178
-65.91598,-42.78378
-65.72789,-42.71577
-65.5398,-42.64777
-65.35172,-42.57977
-65.16363,-42.51177
-64.97554,-42.44377
-64.78745,-42.37577
-64.59937,-42.30777
-64.41128,-42.23977
-64.22319,-42.17177
-64.0351,-42.10377
-63.84702,-42.03577
-63.65894,-41.96777
-63.47085,-41.89977
-63.28277,-41.83176
-63.09468,-41.76376
-62.9066,-41.69576
-62.71852,-41.62776
-62.53043,-41.55976
-62.34235,-41.49176
-62.26633,-41.30677
-62.19031,-41.12178
-62.11429,-40.93679
-62.03827,-40.7518
-61.96225,-40.56681
-61.88623,-40.38182
-61.81021,-40.19683
-61.7342,-40.01184
-61.65818,-39.82685
-61.78963,-39.67612
-61.92108,-39.52538
-62.05253,-39.37465
-62.18398,-39.22392
-62.31543,-39.07318
-62.44688,-38.92245
-62.57833,-38.77171
-62.70978,-38.62098
-62.84123,-38.47025
-62.97268,-38.31951
-63.10413,-38.16878
-63.23558,-38.01804
-63.36703,-37.86731
-63.49849,-37.71658
-63.62994,-37.56584
-63.76139,-37.41511
-63.89284,-37.26437
-64.02428,-37.11364
-64.15573,-36.96291
-64.28718,-36.81217
-64.41862,-36.66144
-64.55007,-36.5107
-64.68152,-36.35997
-64.81297,-36.20924
-64.94441,-36.0585
-65.07586,-35.90777
-65.20731,-35.75703
-65.33875,-35.6063
-65.4702,-35.45557
-65.60165,-35.30483
-65.73309,-35.1541
-65.86454,-35.00336
-65.99599,-34.85263
-66.12743,-34.7019
-66.25888,-34.55116
-66.39033,-34.40043
-66.52177,-34.24969
-66.65322,-34.09896
-66.78467,-33.94823
-66.91611,-33.79749
