X,Z
15.265,44.50433
15.44034,44.60053
15.61568,44.69673
15.79103,44.79293
15.96637,44.88914
16.14171,44.98534
16.31705,45.08154
16.49239,45.17775
16.66774,45.27395
16.84308,45.37015
17.01842,45.46635
17.19376,45.56256
17.36911,45.65876
17.54445,45.75496
17.71979,45.85117
17.89513,45.94737
18.07048,46.04357
18.24582,46.13977
18.42116,46.23598
18.5965,46.33218
18.77185,46.42838
18.94719,46.52459
19.12253,46.62079
19.29787,46.71699
19.47322,46.81319
19.64856,46.9094
19.8239,47.0056
19.99924,47.1018
20.17459,47.19801
20.34993,47.29421
20.52527,47.39041
20.70061,47.48661
20.87596,47.58282
21.0513,47.67902
21.22664,47.77522
21.40199,47.87143
21.57733,47.96763
21.75267,48.06383
21.92801,48.16003
22.10336,48.25624
22.2787,48.35244
22.45404,48.44864
22.62938,48.54485
22.80473,48.64105
22.98007,48.73725
23.15541,48.83345
23.33075,48.92966
23.5061,49.02586
23.68144,49.12206
23.85678,49.21827
24.03212,49.31447
24.20747,49.41067
24.38281,49.50687
24.55815,49.60308
24.73349,49.69928
24.90884,49.79548
25.08418,49.89169
25.25952,49.98789
25.43486,50.08409
25.61021,50.18029
25.78555,50.2765
25.96089,50.3727
26.13623,50.4689
26.31158,50.56511
26.48692,50.66131
26.66226,50.75751
26.8376,50.85371
27.01295,50.94992
27.18829,51.04612
27.36363,51.14232
27.53897,51.23853
27.71432,51.33473
27.88966,51.43093
28.065,51.52713
28.24035,51.62334
28.41569,51.71954
28.59103,51.81574
28.76637,51.91195
28.94172,52.00815
29.11706,52.10435
29.2924,52.20055
29.46774,52.29676
29.64309,52.39296
29.81843,52.48916
29.99377,52.58537
30.16911,52.68157
30.34446,52.77777
30.5198,52.87397
30.69514,52.97018
30.87048,53.06638
31.04583,53.16258
31.22117,53.25879
31.39651,53.35499
31.57185,53.45119
31.7472,53.54739
31.92254,53.6436
32.09788,53.7398
32.27322,53.836
32.44857,53.93221
32.62391,54.02841
32.79925,54.12461
32.97459,54.22081
33.14994,54.31702
33.32528,54.41322
33.50062,54.50942
33.67596,54.60563
33.85131,54.70183
34.02665,54.79803
34.20199,54.89423
34.37733,54.99044
34.55268,55.08664
34.72802,55.18284
34.90336,55.27905
35.0787,55.37525
35.25405,55.47145
35.42939,55.56765
35.60473,55.66386
35.78008,55.76006
35.95542,55.85626
36.13076,55.95247
36.3061,56.04867
36.48145,56.14487
36.65679,56.24107
36.83213,56.33728
37.00747,56.43348
37.18282,56.52968
37.35816,56.62589
37.5335,56.72209
37.70884,56.81829
37.88419,56.91449
38.05953,57.0107
38.23487,57.1069
38.41021,57.2031
38.58556,57.2993
38.7609,57.39551
38.93624,57.49171
39.11158,57.58791
39.28693,57.68412
39.46227,57.78032
39.63761,57.87652
39.81295,57.97272
39.9883,58.06893
40.16364,58.16513
40.33898,58.26133
40.51432,58.35754
40.68967,58.45374
40.86501,58.54994
41.04035,58.64614
41.21569,58.74235
41.39104,58.83855
41.56638,58.93475
41.74172,59.03096
41.92982,59.09892
42.11792,59.16687
42.30602,59.23483
42.49412,59.30279
42.68222,59.37075
42.87032,59.43871
43.05841,59.50667
43.24651,59.57463
43.43461,59.64259
43.62271,59.71054
43.81081,59.7785
43.99891,59.84646
44.18701,59.91442
44.37511,59.98238
44.56321,60.05034
44.7513,60.1183
44.9394,60.18626
45.1275,60.25422
45.3156,60.32217
45.5037,60.39013
45.6918,60.45809
45.8799,60.52605
46.068,60.59401
46.2561,60.66197
46.44419,60.72993
46.63229,60.79789
46.82039,60.86584
47.00849,60.9338
47.19659,61.00176
47.38469,61.06972
47.57279,61.13768
47.76089,61.20564
47.94899,61.2736
48.13708,61.34156
48.32518,61.40952
48.51328,61.47747
48.70138,61.54543
48.88948,61.61339
49.07758,61.68135
49.26568,61.74931
49.45378,61.81727
49.64188,61.88523
49.82998,61.95319
50.01807,62.02114
50.20617,62.0891
50.39427,62.15706
50.36417,62.35478
50.33406,62.5525
50.30396,62.75022
50.27385,62.94794
50.24374,63.14566
50.18991,62.95304
50.13607,62.76042
50.08223,62.5678
50.0284,62.37518
49.97456,62.18256
49.92072,61.98994
49.86689,61.79733
49.81305,61.60471
49.75921,61.41209
49.70538,61.21947
49.65154,61.02685
49.5977,60.83423
49.54387,60.64161
49.49003,60.44899
49.43619,60.25637
49.38235,60.06375
49.32852,59.87113
49.27468,59.67851
49.22084,59.48589
49.16701,59.29327
49.11317,59.10065
49.05933,58.90804
49.0055,58.71542
48.95166,58.5228
48.89782,58.33018
48.84399,58.13756
48.79015,57.94494
48.73631,57.75232
48.68248,57.5597
48.62864,57.36708
48.5748,57.17446
48.52097,56.98184
48.46713,56.78922
48.41329,56.5966
48.35946,56.40398
48.30346,56.59599
48.10394,56.58211
47.90443,56.56824
47.70491,56.55436
47.50539,56.54049
47.30588,56.52662
47.10636,56.51274
46.90685,56.49887
46.70733,56.48499
46.50781,56.47112
46.3083,56.45724
46.10878,56.44337
45.90926,56.4295
45.70975,56.41562
45.51023,56.40175
45.31071,56.38787
45.1112,56.374
44.91168,56.36013
44.71217,56.34625
44.51265,56.33238
44.31313,56.3185
44.11362,56.30463
43.9141,56.29076
43.71458,56.27688
43.51507,56.26301
43.37476,56.40554
43.23446,56.54807
43.09415,56.69061
42.95385,56.83314
42.81355,56.97567
42.67324,57.1182
42.53294,57.26073
42.39263,57.40327
42.25233,57.5458
42.11202,57.68833
41.97172,57.83086
42.09433,57.98887
42.21693,58.14688
42.33954,58.30489
42.46215,58.4629
42.58476,58.62091
42.70737,58.77892
42.82998,58.93692
42.95258,59.09493
43.07519,59.25294
43.1978,59.41095
43.32041,59.56896
43.44302,59.72697
43.56562,59.88498
43.68823,60.04298
43.81084,60.20099
43.93345,60.359
44.05606,60.51701
44.17867,60.67502
44.30127,60.83303
44.42388,60.99104
44.54649,61.14904
44.6691,61.30705
44.79171,61.46506
44.91431,61.62307
