X,Z
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
3.038839,-6.091706
2.855083,-6.012753
2.671327,-5.933799
2.487571,-5.854845
2.303815,-5.775891
2.120059,-5.696938
1.936303,-5.617984
1.752547,-5.53903
1.568791,-5.460076
1.385035,-5.381123
1.201279,-5.302169
1.017523,-5.223215
0.8337668,-5.144261
0.6500107,-5.065308
0.4662547,-4.986354
0.2824986,-4.9074
0.09874256,-4.828446
-0.08501348,-4.749493
-0.2687695,-4.670539
-0.4525256,-4.591585
-0.6362816,-4.512631
-0.8200377,-4.433678
-1.003794,-4.354724
-1.18755,-4.27577
-1.371306,-4.196816
-1.555062,-4.117863
-1.738818,-4.038909
-1.922574,-3.959955
-2.10633,-3.881001
-2.290086,-3.802048
-2.473842,-3.723094
-2.657598,-3.64414
-2.841354,-3.565187
-3.02511,-3.486233
-3.208866,-3.407279
-3.392622,-3.328325
-3.576379,-3.249372
-3.760135,-3.170418
-3.943891,-3.091464
-4.132616,-3.010375
-4.321341,-2.929286
-4.510066,-2.848197
-4.698791,-2.767108
-4.887516,-2.686019
-5.076241,-2.60493
-5.264966,-2.523841
-5.453691,-2.442752
-5.642416,-2.361663
-5.831141,-2.280574
-6.019866,-2.199485
-6.208591,-2.118396
-6.397316,-2.037307
-6.581071,-1.958353
-6.764827,-1.879399
-6.948583,-1.800445
-7.132339,-1.721491
-7.316095,-1.642537
-7.499851,-1.563584
-7.683607,-1.48463
-7.867362,-1.405676
-8.051119,-1.326722
-8.234875,-1.247768
-8.418631,-1.168814
-8.602386,-1.08986
-8.786142,-1.010907
-8.969898,-0.9319527
-9.153654,-0.8529989
-9.33741,-0.774045
-9.521166,-0.6950911
-9.704922,-0.6161373
-9.888678,-0.5371834
-10.07243,-0.4582295
-10.25619,-0.3792757
-10.43995,-0.3003218
-10.6237,-0.221368
-10.80746,-0.1424141
-10.99121,-0.06346028
-11.17811,-0.1346572
-11.36501,-0.2058541
-11.55191,-0.2770511
-11.73881,-0.348248
-11.9257,-0.419445
-12.1126,-0.4906419
-12.2995,-0.5618389
-12.4864,-0.6330358
-12.6733,-0.7042327
-12.8602,-0.7754296
-13.04709,-0.8466265
-13.23399,-0.9178234
-13.42089,-0.9890203
-13.60046,-1.138502
-13.78004,-1.287985
-13.95961,-1.437467
-14.13918,-1.586949
-14.31876,-1.736431
-14.49833,-1.885913
-14.6779,-2.035395
-14.85747,-2.184878
-15.03705,-2.33436
-15.21662,-2.483842
-15.39619,-2.633324
-15.57577,-2.782807
-15.3989,-2.689438
-15.22203,-2.596069
-15.04516,-2.5027
-14.8683,-2.409332
-14.69143,-2.315963
-14.51456,-2.222594
-14.33769,-2.129225
-14.16083,-2.035856
-13.98396,-1.942488
-13.80709,-1.849119
-13.63022,-1.75575
-13.45336,-1.662381
-13.27649,-1.569012
-13.09962,-1.475643
-12.92275,-1.382274
-12.74589,-1.288905
-12.56902,-1.195536
-12.39215,-1.102168
-12.21528,-1.008799
-12.03842,-0.9154299
-11.86155,-0.8220611
-11.68468,-0.7286922
-11.50781,-0.6353234
-11.33095,-0.5419546
-11.15408,-0.4485857
-10.97721,-0.3552169
-10.80034,-0.2618481
-10.62348,-0.1684792
-10.44661,-0.07511041
-10.26974,0.01825844
-10.09287,0.1116273
-9.916007,0.2049961
-9.73914,0.298365
-9.562272,0.3917338
-9.385405,0.4851027
-9.208537,0.5784715
-9.03167,0.6718403
-8.854802,0.7652091
-8.609098,0.8867935
-8.363395,1.008378
-8.117691,1.129962
-7.871987,1.251547
-7.626283,1.373131
-7.380579,1.494715
-7.134874,1.6163
-6.88917,1.737884
-6.643466,1.859469
-6.397762,1.981053
-6.152058,2.102638
-5.906353,2.224222
-5.729486,2.317591
-5.552618,2.410959
-5.37575,2.504328
-5.198882,2.597697
-5.022014,2.691066
-4.845146,2.784435
-4.668278,2.877803
-4.49141,2.971172
-4.314542,3.064541
-4.137674,3.15791
-3.960806,3.251278
-3.783938,3.344647
-3.60707,3.438016
-3.430202,3.531385
-3.253334,3.624753
-3.076466,3.718122
-2.899598,3.811491
-2.72273,3.90486
-2.545862,3.998229
-2.368994,4.091598
-2.192126,4.184967
-2.015258,4.278336
-1.83839,4.371705
-1.661522,4.465074
-1.484654,4.558443
-1.393382,4.736402
-1.30211,4.914361
-1.210838,5.092319
-1.119565,5.270278
-1.028293,5.448237
-0.937021,5.626196
-0.8457488,5.804155
-0.7544765,5.982114
-0.6632043,6.160073
-0.5719321,6.338032
-0.4806598,6.515991
-0.3893875,6.69395
-0.2981153,6.871909
-0.2338891,7.087493
-0.169663,7.303077
-0.1054368,7.518661
-0.0412107,7.734244
0.02301545,7.949828
0.08724159,8.165412
0.1514677,8.380996
0.2156939,8.59658
0.27992,8.812163
0.3441462,9.027747
0.4083723,9.243331
0.4725985,9.458915
0.5638708,9.636873
0.655143,9.814832
0.7464153,9.99279
0.8376875,10.17075
0.9289597,10.34871
1.020232,10.52667
1.111504,10.70462
1.202776,10.88258
1.294049,11.06054
1.385321,11.2385
1.476593,11.41646
1.567865,11.59442
1.659138,11.77238
1.75041,11.95033
1.841682,12.12829
1.932954,12.30625
2.024227,12.48421
2.115499,12.66217
2.206771,12.84013
2.298044,13.01808
2.389316,13.19604
2.480588,13.374
2.571861,13.55196
2.663133,13.72992
2.754405,13.90788
2.845678,14.08584
2.93695,14.26379
3.028223,14.44175
3.119495,14.61971
3.210767,14.79767
3.30204,14.97563
3.393312,15.15359
3.484584,15.33154
3.575857,15.5095
3.667129,15.68746
3.758401,15.86542
3.849674,16.04338
3.940946,16.22134
4.02959,16.39779
4.118233,16.57424
4.206877,16.75068
4.29552,16.92713
4.384164,17.10358
4.472807,17.28003
4.561451,17.45648
4.650095,17.63293
4.738738,17.80938
4.827382,17.98583
4.916025,18.16228
5.004669,18.33872
5.093312,18.51517
5.184585,18.69313
5.275857,18.87109
5.367129,19.04905
5.458402,19.22701
5.549674,19.40497
5.640946,19.58293
5.732219,19.76089
