X,Z
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.491582,-1.521761
-2.325341,-1.632954
-2.1591,-1.744148
-1.992859,-1.855341
-1.826618,-1.966535
-1.660377,-2.077728
-1.494136,-2.188921
-1.327895,-2.300115
-1.161654,-2.411308
-0.9954136,-2.522502
-0.8291727,-2.633695
-0.6629319,-2.744889
-0.496691,-2.856082
-0.3304501,-2.967275
-0.1642092,-3.078469
0.002031654,-3.189662
0.1682725,-3.300856
0.3345134,-3.412049
0.5007543,-3.523242
0.6669952,-3.634436
0.833236,-3.745629
0.9994769,-3.856823
1.165718,-3.968016
1.331959,-4.07921
1.4982,-4.190403
1.664441,-4.301597
1.830682,-4.412791
1.759536,-4.225873
1.68839,-4.038955
1.617244,-3.852037
1.546098,-3.66512
1.474952,-3.478202
1.403805,-3.291284
1.332659,-3.104366
1.261513,-2.917449
1.190367,-2.730531
1.119221,-2.543613
1.048075,-2.356695
0.9769295,-2.169777
0.9056997,-2.398465
0.8344699,-2.627153
0.76324,-2.855841
0.6920102,-3.084528
0.6207804,-3.313216
0.5495506,-3.541904
0.4783208,-3.770592
0.407091,-3.999279
0.3358612,-4.227967
0.2646315,-4.456655
