X,Z
-4.406558,4.662636
-4.439656,4.465394
-4.472754,4.268151
-4.505852,4.070909
-4.53895,3.873667
-4.572049,3.676425
-4.605147,3.479182
-4.638245,3.28194
-4.671343,3.084698
-4.704442,2.887455
-4.73754,2.690213
-4.770638,2.492971
-4.803736,2.295729
-4.836834,2.098486
-4.869933,1.901244
-4.903031,1.704002
-4.936129,1.50676
-4.969227,1.309517
-5.002326,1.112275
-5.035424,0.9150329
-5.068522,0.7177906
-5.10162,0.5205483
-5.134718,0.3233061
-5.167817,0.1260639
-5.200915,-0.07117835
-5.234013,-0.2684206
-5.267111,-0.4656628
-5.30021,-0.662905
-5.333308,-0.8601472
-5.366406,-1.057389
-5.399504,-1.254632
-5.429518,-1.056897
-5.459531,-0.8591616
-5.489545,-0.6614264
-5.519558,-0.4636913
-5.549572,-0.2659562
-5.579586,-0.06822105
-5.609599,0.1295141
-5.639613,0.3272492
-5.669626,0.5249843
-5.69964,0.7227194
-5.729653,0.9204546
-5.759667,1.11819
-5.78968,1.315925
-5.819694,1.51366
-5.849708,1.711395
-5.879721,1.90913
-5.909735,2.106865
-5.939748,2.3046
-5.969762,2.502335
-5.999775,2.70007
-6.029789,2.897805
-6.059803,3.095541
-6.089816,3.293276
-6.11983,3.491011
-6.149843,3.688746
-6.179857,3.886481
-6.20987,4.084216
-6.239884,4.281951
-6.269897,4.479687
-6.299911,4.677422
-6.329925,4.875157
-6.359938,5.072893
-6.389952,5.270628
-6.419965,5.468363
-6.449979,5.666099
-6.479992,5.863834
-6.510006,6.061569
-6.54002,6.259305
-6.570033,6.45704
-6.600047,6.654775
-6.63006,6.85251
-6.660074,7.050246
-6.690087,7.247981
-6.720101,7.445716
-6.750114,7.643452
-6.780128,7.841187
-6.810142,8.038922
-6.840155,8.236657
-6.870169,8.434392
-6.776541,8.257661
-6.682913,8.08093
-6.589285,7.904199
-6.495657,7.727468
-6.402029,7.550738
-6.308401,7.374007
-6.214773,7.197277
-6.121145,7.020546
-6.027517,6.843815
-5.933889,6.667085
-5.840261,6.490354
-5.746634,6.313623
-5.653006,6.136893
-5.559378,5.960162
-5.46575,5.783432
-5.372122,5.606701
-5.278494,5.42997
-5.184866,5.25324
-5.091238,5.076509
-4.99761,4.899778
-4.903982,4.723048
-4.810354,4.546317
-4.716726,4.369586
-4.623098,4.192856
-4.52947,4.016125
-4.435843,3.839394
-4.342215,3.662663
-4.248587,3.485933
-4.154959,3.309202
-4.061331,3.132471
-3.967703,2.95574
-3.874074,2.779009
-3.780446,2.602278
-3.686818,2.425547
-3.59319,2.248816
-3.499562,2.072086
-3.405934,1.895355
-3.312305,1.718624
-3.218677,1.541893
-3.125049,1.365162
