X,Z
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.838039,7.160015
-7.667635,7.264717
-7.497231,7.369419
-7.326828,7.474121
-7.156424,7.578823
-6.98602,7.683525
-6.815616,7.788227
-6.645212,7.892929
-6.474808,7.997631
-6.304404,8.102333
-6.134,8.207035
-5.963596,8.311737
-5.793192,8.416439
-5.622788,8.521141
-5.452384,8.625843
-5.28198,8.730545
-5.111576,8.835247
-4.941172,8.939949
-4.770768,9.044651
-4.600364,9.149353
-4.42996,9.254055
-4.259556,9.358757
-4.089152,9.463459
-3.918748,9.568161
-3.748344,9.672863
-3.57794,9.777565
-3.225709,9.993988
-2.873477,10.21041
-2.521245,10.42683
-2.169014,10.64326
-1.816782,10.85968
-1.46455,11.0761
-1.112319,11.29253
-0.760087,11.50895
-0.4078554,11.72537
-0.05562371,11.9418
0.2966079,12.15822
0.6488396,12.37464
1.001071,12.59106
1.171475,12.69577
1.341879,12.80047
1.512283,12.90517
1.682687,13.00987
1.853091,13.11457
2.023495,13.21928
2.193899,13.32398
2.364303,13.42868
2.534707,13.53338
2.705111,13.63808
2.875515,13.74279
3.045919,13.84749
3.064208,13.64833
3.082498,13.44917
3.100787,13.25
3.119077,13.05084
3.137367,12.85168
3.155656,12.65252
3.173946,12.45336
3.192235,12.2542
3.210525,12.05503
3.228814,11.85587
3.247104,11.65671
3.265393,11.45755
3.283683,11.25839
3.301973,11.05923
3.320262,10.86007
3.338552,10.6609
3.356841,10.46174
3.375131,10.26258
3.39342,10.06342
3.41171,9.864258
3.43,9.665096
3.448289,9.465935
3.466579,9.266773
3.484868,9.067612
3.503158,8.86845
3.521447,8.669289
3.500382,8.412709
3.479316,8.15613
3.45825,7.89955
3.437185,7.642971
3.416119,7.386392
3.395053,7.129812
3.373987,6.873233
3.352922,6.616653
3.331856,6.360074
3.31079,6.103495
3.289725,5.846915
3.268659,5.590336
3.286948,5.391174
3.305238,5.192012
3.323528,4.99285
3.341817,4.793688
3.360107,4.594526
3.378396,4.395364
3.396686,4.196202
3.414975,3.99704
3.433265,3.797878
3.451555,3.598716
3.469844,3.399554
3.488134,3.200392
3.506423,3.00123
3.524713,2.802068
3.543002,2.602906
3.561292,2.403744
3.579581,2.204582
3.597871,2.00542
3.616161,1.806258
3.63445,1.607096
3.65274,1.407934
3.671029,1.208772
3.689319,1.00961
3.707608,0.8104478
3.725898,0.6112858
3.744188,0.4121239
3.762477,0.2129619
3.780767,0.01379994
3.799056,-0.185362
3.817346,-0.384524
3.835635,-0.5836859
3.853925,-0.7828479
3.872215,-0.9820098
3.890504,-1.181172
3.908794,-1.380334
3.927083,-1.579496
3.945373,-1.778658
3.963662,-1.97782
3.980842,-2.184331
3.998021,-2.390842
4.0152,-2.597353
4.032379,-2.803865
4.049558,-3.010376
4.066737,-3.216887
4.083916,-3.423398
4.101095,-3.62991
4.118274,-3.836421
4.135453,-4.042932
4.152632,-4.249443
4.169811,-4.455954
4.322193,-4.585491
4.474575,-4.715027
4.626957,-4.844564
4.779339,-4.974101
4.931721,-5.103637
5.084103,-5.233174
5.236485,-5.36271
5.388866,-5.492247
5.541248,-5.621784
5.69363,-5.75132
5.846012,-5.880857
5.998394,-6.010394
6.150776,-6.13993
6.303158,-6.269467
6.45554,-6.399004
6.607922,-6.52854
6.760303,-6.658077
6.912685,-6.787613
7.065067,-6.91715
7.217449,-7.046687
7.369831,-7.176223
7.522213,-7.30576
7.674595,-7.435297
7.826977,-7.564833
7.979359,-7.69437
8.157552,-7.603555
8.335745,-7.512741
8.513938,-7.421926
8.692131,-7.331111
8.870324,-7.240297
9.048517,-7.149482
9.22671,-7.058668
9.404903,-6.967853
9.583097,-6.877038
9.76129,-6.786224
9.939483,-6.695409
10.11768,-6.604595
10.29587,-6.51378
10.53309,-6.359724
10.77031,-6.205668
11.00753,-6.051612
11.24476,-5.897556
11.48198,-5.7435
11.7192,-5.589444
11.95642,-5.435388
12.19364,-5.281332
12.43086,-5.127275
12.66809,-4.973219
12.90531,-4.819163
13.14253,-4.665107
13.32072,-4.574293
13.49892,-4.483478
13.67711,-4.392663
13.8553,-4.301849
14.03349,-4.211034
14.21169,-4.12022
14.38988,-4.029405
14.56807,-3.938591
14.74627,-3.847776
14.92446,-3.756962
15.10265,-3.666148
15.28085,-3.575333
15.45904,-3.484519
15.63723,-3.393705
15.81543,-3.30289
15.99362,-3.212076
16.17181,-3.121262
16.35,-3.030447
16.5282,-2.939633
16.70639,-2.848819
16.88458,-2.758004
17.06277,-2.66719
17.24096,-2.576375
17.41916,-2.485561
17.59735,-2.394747
17.77554,-2.303932
17.95373,-2.213118
18.13193,-2.122304
18.31012,-2.031489
18.48831,-1.940675
18.6665,-1.84986
18.84469,-1.759046
19.02289,-1.668231
19.20108,-1.577417
19.37927,-1.486603
19.55746,-1.395788
19.73565,-1.304974
19.91385,-1.214159
20.09923,-1.118354
20.28461,-1.02255
20.47,-0.9267451
20.65538,-0.8309405
20.84076,-0.7351359
21.02614,-0.6393312
21.21153,-0.5435266
21.39691,-0.447722
21.58229,-0.3519173
21.76768,-0.2561127
21.95306,-0.1603081
22.13844,-0.06450342
22.32382,0.03130122
22.50202,0.1221157
22.68021,0.2129301
22.8584,0.3037446
23.03659,0.3945591
23.21478,0.4853736
23.39298,0.576188
23.57117,0.6670025
23.74936,0.757817
23.92755,0.8486314
24.10575,0.9394459
24.28394,1.03026
24.46213,1.121075
24.64032,1.211889
24.81851,1.302704
24.99671,1.393518
25.1749,1.484333
25.35309,1.575147
25.53128,1.665962
25.70947,1.756776
25.88767,1.847591
26.06586,1.938405
26.24405,2.029219
26.42224,2.120034
26.60044,2.210848
26.77863,2.301662
26.95682,2.392477
27.13501,2.483291
27.3132,2.574106
27.4914,2.66492
27.66959,2.755734
27.84778,2.846549
28.02597,2.937363
28.20416,3.028177
28.38236,3.118992
28.56055,3.209806
28.73874,3.30062
28.91693,3.391435
29.09946,3.484402
29.28198,3.57737
29.4645,3.670338
29.64703,3.763306
29.82955,3.856273
30.01208,3.949241
30.1946,4.042209
30.37712,4.135176
30.55965,4.228144
30.74217,4.321111
30.92469,4.414079
31.10722,4.507046
31.28974,4.600014
31.46793,4.690828
31.64613,4.781643
31.82432,4.872458
32.00251,4.963272
32.1807,5.054087
32.35889,5.144901
32.53709,5.235716
32.71528,5.32653
32.89347,5.417345
33.07166,5.50816
33.24986,5.598974
33.42805,5.689789
33.60624,5.780603
33.78443,5.871418
33.96262,5.962233
34.14082,6.053047
34.31901,6.143862
34.4972,6.234676
34.67539,6.325491
34.85358,6.416306
35.03178,6.50712
35.20997,6.597935
35.38816,6.688749
35.56635,6.779564
35.74454,6.870378
35.92274,6.961193
36.10093,7.052008
36.27912,7.142822
36.45731,7.233637
36.63551,7.324451
36.8137,7.415266
36.99189,7.506081
37.17008,7.596895
37.34827,7.68771
37.52647,7.778524
37.70466,7.869339
37.88285,7.960154
38.06104,8.050968
38.23016,8.137156
38.39927,8.223343
38.56838,8.30953
38.7375,8.395718
38.90661,8.481905
39.07572,8.568092
39.24483,8.65428
39.41395,8.740467
39.58306,8.826654
39.75217,8.912842
39.92129,8.999029
40.0904,9.085217
40.26859,9.176031
40.44678,9.266846
40.62498,9.35766
40.80317,9.448475
40.98136,9.539289
41.15955,9.630104
41.33775,9.720919
41.51594,9.811733
41.69413,9.902548
41.87232,9.993362
42.05051,10.08418
42.22871,10.17499
42.4069,10.26581
42.59531,10.19871
42.78372,10.13162
42.97213,10.06452
43.16055,9.997431
43.34896,9.930337
43.53737,9.863243
43.72578,9.796149
43.91419,9.729055
44.1026,9.661962
44.29102,9.594868
44.47943,9.527774
44.66784,9.46068
44.85625,9.393586
45.04466,9.326492
45.23307,9.259398
45.42149,9.192305
45.6099,9.125211
45.79831,9.058117
45.98672,8.991023
46.17513,8.923929
46.36354,8.856835
46.55196,8.789742
46.74037,8.722648
46.92878,8.655554
47.11719,8.58846
47.32082,8.38398
47.52445,8.1795
47.72808,7.975019
47.93171,7.770538
48.13533,7.566058
48.33896,7.361577
48.54259,7.157096
48.74622,6.952616
48.94985,6.748135
49.15348,6.543654
49.35711,6.339174
49.56073,6.134693
49.74915,6.067599
49.93756,6.000505
50.12597,5.933412
50.31438,5.866318
50.50279,5.799224
50.6912,5.73213
50.87962,5.665036
51.06803,5.597942
51.25644,5.530849
51.44485,5.463755
51.63326,5.396661
51.82167,5.329567
52.01009,5.262473
52.1985,5.195379
52.38691,5.128285
52.57532,5.061192
52.76373,4.994098
52.95214,4.927004
53.14056,4.85991
53.32897,4.792816
53.51738,4.725722
53.70579,4.658628
53.8942,4.591535
54.08261,4.524441
54.27103,4.457347
54.46687,4.416762
54.6627,4.376177
54.85854,4.335592
55.05438,4.295007
55.25022,4.254422
55.44606,4.213837
55.6419,4.173252
55.83774,4.132667
56.03358,4.092082
56.22942,4.051497
56.42525,4.010911
56.62109,3.970327
56.81693,3.929742
57.01709,3.909405
57.21725,3.889069
57.4174,3.868732
57.61756,3.848395
57.81772,3.828059
58.01788,3.807722
58.21803,3.787385
58.41819,3.767049
58.61835,3.746712
58.8185,3.726376
59.01866,3.706039
59.21882,3.685702
59.41466,3.645118
59.6105,3.604533
59.80634,3.563948
60.00217,3.523363
60.19801,3.482778
60.39385,3.442194
60.58969,3.401609
60.78553,3.361024
60.98137,3.320439
61.17721,3.279854
61.37305,3.239269
61.56889,3.198685
61.76472,3.1581
61.96056,3.117515
62.1564,3.07693
62.35224,3.036345
62.54808,2.995761
62.74392,2.955176
62.93976,2.914591
63.1356,2.874006
63.33144,2.833421
63.52728,2.792837
63.72311,2.752252
63.91895,2.711667
64.11479,2.671082
64.31063,2.630497
64.50647,2.589913
64.70231,2.549328
64.89815,2.508743
65.09399,2.468158
65.28983,2.427573
65.48566,2.386989
65.6815,2.346404
65.87734,2.305819
66.07318,2.265234
66.26902,2.224649
66.46486,2.184065
66.6607,2.14348
66.86336,2.102328
67.06602,2.061175
67.26868,2.020023
67.47134,1.978871
67.674,1.937719
67.87666,1.896566
68.07932,1.855414
68.28197,1.814262
68.48463,1.77311
68.68729,1.731957
68.88995,1.690805
69.09261,1.649653
69.29527,1.608501
69.49111,1.567916
69.68695,1.527331
69.88279,1.486746
70.07863,1.446161
70.27447,1.405576
70.47031,1.364991
70.66615,1.324406
70.86198,1.283821
71.05782,1.243236
71.25366,1.202652
71.4495,1.162067
71.64534,1.121482
71.84118,1.080897
72.03702,1.040312
72.23286,0.999727
72.4287,0.9591421
72.62453,0.9185572
72.82037,0.8779724
73.01621,0.8373875
73.21205,0.7968026
73.40789,0.7562178
73.60373,0.7156329
73.79957,0.6750481
73.99541,0.6344632
74.19125,0.5938783
74.38708,0.5532935
74.58292,0.5127086
74.77876,0.4721237
74.9746,0.4315389
75.17044,0.390954
75.36628,0.3503692
75.56212,0.3097843
75.75796,0.2691994
75.9538,0.2286146
76.14964,0.1880297
76.34547,0.1474448
76.54131,0.1068599
76.74033,0.06558132
76.93935,0.02430272
77.13837,-0.01697588
77.33739,-0.05825448
77.53642,-0.09953308
77.73544,-0.1408117
77.93446,-0.1820903
78.13348,-0.2233689
78.3325,-0.2646475
78.53152,-0.3059261
78.73054,-0.3472047
78.92956,-0.3884833
79.12858,-0.4297619
79.32442,-0.4703467
79.52026,-0.5109316
79.71609,-0.5515165
79.91193,-0.5921013
80.10777,-0.6326862
80.30361,-0.6732711
80.49945,-0.7138559
80.69529,-0.7544408
80.89113,-0.7950256
81.08697,-0.8356105
81.28281,-0.8761954
81.47865,-0.9167802
81.5054,-0.7185783
81.53216,-0.5203764
81.55891,-0.3221746
81.58567,-0.1239727
81.61243,0.07422915
81.63918,0.272431
81.66594,0.4706329
81.6927,0.6688347
81.71945,0.8670366
81.74621,1.065238
81.77296,1.26344
81.79972,1.461642
81.82648,1.659844
81.85323,1.858046
81.87999,2.056248
81.90675,2.25445
81.9335,2.452652
81.96026,2.650854
81.98701,2.849056
82.01377,3.047257
82.04053,3.245459
82.06728,3.443661
82.09404,3.641863
82.1208,3.840065
82.14755,4.038267
82.02921,4.447972
81.91086,4.857678
81.79251,5.267384
81.67416,5.677089
