X,Z
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.937979,-5.087327
-3.844898,-5.264347
-3.751818,-5.441367
-3.658737,-5.618387
-3.565657,-5.795407
-3.472576,-5.972427
-3.379496,-6.149447
-3.286415,-6.326468
-3.193335,-6.503488
-3.100254,-6.680508
-3.007174,-6.857528
-2.914093,-7.034548
-2.821012,-7.211568
-2.727932,-7.388588
-2.634851,-7.565608
-2.541771,-7.742628
-2.44869,-7.919648
-2.35561,-8.096668
-2.262529,-8.273688
-2.169449,-8.450708
-2.076368,-8.627728
-1.983288,-8.804749
-1.890207,-8.981769
-1.797127,-9.158789
-1.704046,-9.335809
-1.610966,-9.512829
-1.517885,-9.689849
-1.424805,-9.866869
-1.331724,-10.04389
-1.238644,-10.22091
-1.145563,-10.39793
-1.052483,-10.57495
-0.9594021,-10.75197
-0.8663216,-10.92899
-0.773241,-11.10601
-0.6801605,-11.28303
-0.58708,-11.46005
-0.4939995,-11.63707
-0.400919,-11.81409
-0.3053215,-11.9959
-0.209724,-12.1777
-0.1141265,-12.35951
-0.01852898,-12.54131
0.07706851,-12.72312
0.172666,-12.90492
0.2682635,-13.08673
0.363861,-13.26853
0.4594585,-13.45034
0.555056,-13.63215
0.6506535,-13.81395
0.746251,-13.99576
0.8418485,-14.17756
0.934929,-14.35458
1.02801,-14.5316
1.12109,-14.70862
1.214171,-14.88564
1.307251,-15.06266
1.400332,-15.23968
1.493412,-15.4167
1.586493,-15.59372
1.679573,-15.77074
1.772654,-15.94776
1.865734,-16.12478
1.958815,-16.3018
2.051895,-16.47882
2.144976,-16.65584
2.238056,-16.83286
2.331137,-17.00988
2.424217,-17.1869
2.517298,-17.36392
2.610379,-17.54094
2.703459,-17.71795
2.79654,-17.89497
2.88962,-18.07199
2.982701,-18.24901
3.075781,-18.42603
3.168862,-18.60305
3.261942,-18.78007
3.355023,-18.95709
3.448103,-19.13411
3.541184,-19.31113
3.634264,-19.48815
3.727345,-19.66516
3.820425,-19.84218
3.913506,-20.0192
4.006587,-20.19622
4.099667,-20.37324
4.192748,-20.55026
4.285828,-20.72728
4.378909,-20.9043
4.467489,-21.07276
4.55607,-21.24122
4.64465,-21.40969
4.733231,-21.57815
4.821812,-21.74661
4.910392,-21.91508
4.998973,-22.08354
5.087554,-22.252
5.176134,-22.42046
5.264715,-22.58893
5.353295,-22.75739
5.441876,-22.92585
5.534956,-23.10287
5.628037,-23.27989
5.721117,-23.45691
5.814198,-23.63393
5.907279,-23.81095
6.000359,-23.98797
6.09344,-24.16499
6.18652,-24.342
6.279601,-24.51902
6.372681,-24.69604
6.465762,-24.87306
6.558842,-25.05008
6.651923,-25.2271
6.745003,-25.40412
6.838084,-25.58114
6.931164,-25.75816
7.024245,-25.93518
7.117325,-26.1122
7.210406,-26.28922
7.303486,-26.46623
7.396567,-26.64325
7.489647,-26.82027
7.582728,-26.99729
7.675808,-27.17431
7.768889,-27.35133
7.632823,-27.20475
7.496758,-27.05817
7.360693,-26.91158
7.224627,-26.765
7.088562,-26.61842
6.952496,-26.47184
6.816431,-26.32526
6.680365,-26.17868
6.5443,-26.03209
6.408234,-25.88551
6.272169,-25.73893
6.136103,-25.59235
6.000038,-25.44577
6.031768,-25.8084
6.063498,-26.17104
6.095228,-26.53368
6.126958,-26.89631
6.158689,-27.25895
6.190419,-27.62159
6.222149,-27.98422
6.253879,-28.34686
6.285609,-28.7095
6.317339,-29.07213
6.34907,-29.43477
6.3808,-29.79741
6.38997,-29.9972
6.399141,-30.19699
6.408311,-30.39677
6.417482,-30.59656
6.426652,-30.79635
6.435823,-30.99614
6.444993,-31.19593
6.454164,-31.39572
6.463335,-31.59551
6.472505,-31.7953
6.481676,-31.99509
6.490846,-32.19488
6.500017,-32.39467
6.509187,-32.59446
6.518358,-32.79425
6.527528,-32.99404
6.536699,-33.19383
6.545869,-33.39362
6.55504,-33.59341
6.56421,-33.79321
6.573381,-33.993
6.582551,-34.19279
6.591722,-34.39258
6.600893,-34.59237
6.610063,-34.79216
6.619234,-34.99195
6.628404,-35.19174
6.637575,-35.39153
6.646745,-35.59132
6.655916,-35.79111
6.665086,-35.99091
6.674257,-36.1907
6.683427,-36.39049
6.692598,-36.59028
6.701768,-36.79007
6.710939,-36.98986
6.720109,-37.18965
6.72928,-37.38944
6.739593,-37.60099
6.749906,-37.81255
6.760219,-38.0241
6.770532,-38.23565
6.780845,-38.4472
6.791158,-38.65875
6.801471,-38.8703
6.811784,-39.08186
6.822097,-39.29341
6.83241,-39.50496
6.842723,-39.71651
6.853036,-39.92806
6.976592,-40.08533
7.100147,-40.24261
7.223702,-40.39988
7.347257,-40.55715
7.470812,-40.71442
7.594368,-40.8717
7.717923,-41.02897
7.841478,-41.18624
7.965033,-41.34351
8.088589,-41.50079
8.212144,-41.65806
8.335699,-41.81533
8.459254,-41.9726
8.582809,-42.12988
8.706365,-42.28715
8.82992,-42.44442
8.953475,-42.60169
9.07703,-42.75896
9.200585,-42.91624
9.324141,-43.07351
9.447696,-43.23078
9.571251,-43.38805
9.694806,-43.54533
9.818361,-43.7026
9.941916,-43.85987
10.06547,-44.01714
10.18903,-44.17442
10.31258,-44.33169
10.43614,-44.48896
10.55969,-44.64623
10.68325,-44.8035
10.8068,-44.96078
10.93036,-45.11805
11.05391,-45.27532
11.17747,-45.43259
11.30102,-45.58987
11.42458,-45.74714
11.54813,-45.90441
11.38517,-45.96921
11.2222,-46.03401
11.05924,-46.09881
10.89627,-46.16361
10.73331,-46.22841
10.57034,-46.29321
10.40738,-46.35801
10.24442,-46.42281
10.08145,-46.48761
9.918486,-46.55241
9.755521,-46.61721
9.592556,-46.68201
9.429591,-46.74681
9.267968,-46.86462
9.106345,-46.98243
8.944722,-47.10023
8.783099,-47.21804
8.621476,-47.33584
8.459853,-47.45365
8.29823,-47.57145
8.136607,-47.68926
7.974984,-47.80706
7.813361,-47.92487
7.651738,-48.04268
7.490115,-48.16048
7.328492,-48.27829
7.166869,-48.39609
7.005246,-48.5139
6.843623,-48.6317
6.682,-48.74951
6.520377,-48.86731
6.358754,-48.98512
6.197131,-49.10292
6.035508,-49.22073
5.873885,-49.33854
5.712262,-49.45634
5.550639,-49.57415
5.389016,-49.69195
5.227393,-49.80976
5.06577,-49.92756
4.904147,-50.04537
4.742524,-50.16317
4.580901,-50.28098
4.419278,-50.39878
4.257655,-50.51659
4.096032,-50.6344
3.934409,-50.7522
3.772786,-50.87001
3.611163,-50.98781
3.44954,-51.10562
3.283784,-51.2286
3.118029,-51.35157
2.952273,-51.47455
2.786517,-51.59753
2.620761,-51.72051
2.455006,-51.84349
2.28925,-51.96646
2.123494,-52.08944
1.957738,-52.21242
1.791983,-52.3354
1.626227,-52.45838
1.460471,-52.58136
1.294715,-52.70433
1.133093,-52.82214
0.9714696,-52.93995
0.8098466,-53.05775
0.6482237,-53.17556
0.4866008,-53.29336
0.3249778,-53.41117
0.1633549,-53.52897
0.001731962,-53.64678
-0.159891,-53.76458
-0.3215139,-53.88239
-0.4831368,-54.00019
-0.6447598,-54.118
-0.6354666,-53.91822
-0.6261735,-53.71843
-0.6168804,-53.51865
-0.6075872,-53.31887
-0.5982941,-53.11908
-0.5890009,-52.9193
-0.5797078,-52.71952
-0.5704147,-52.51973
-0.5611215,-52.31995
-0.5518284,-52.12017
-0.5425352,-51.92038
-0.5332421,-51.7206
-0.523949,-51.52082
-0.3307504,-51.57253
-0.1375518,-51.62424
0.05564672,-51.67595
0.2488453,-51.72766
0.4420438,-51.77938
0.6352424,-51.83109
0.828441,-51.8828
1.02164,-51.93451
1.214838,-51.98623
1.408037,-52.03794
1.601235,-52.08965
1.794434,-52.14136
1.987632,-52.19307
2.432746,-52.07746
2.87786,-51.96185
3.322973,-51.84624
3.768087,-51.73063
4.213201,-51.61501
4.658315,-51.4994
5.103428,-51.38379
5.548542,-51.26818
5.993656,-51.15257
6.438769,-51.03695
6.883883,-50.92134
7.328997,-50.80573
7.522195,-50.85744
7.715394,-50.90915
7.908593,-50.96087
8.101791,-51.01258
8.29499,-51.06429
8.488188,-51.116
8.681386,-51.16771
8.874584,-51.21943
9.067782,-51.27114
9.260981,-51.32285
9.454179,-51.37456
9.647377,-51.42627
9.840575,-51.47799
10.03377,-51.5297
10.22697,-51.58141
10.42017,-51.63312
10.61337,-51.68483
10.80657,-51.73655
10.99976,-51.78826
11.19296,-51.83997
11.38616,-51.89168
11.57936,-51.94339
11.77256,-51.99511
11.96576,-52.04682
12.15895,-52.09853
12.0035,-51.9727
11.84804,-51.84687
11.69258,-51.72105
11.53712,-51.59522
11.38166,-51.46939
11.2262,-51.34356
11.07074,-51.21774
10.91529,-51.09191
10.75983,-50.96608
10.60437,-50.84025
10.44891,-50.71442
10.29345,-50.5886
10.13799,-50.46277
9.796748,-50.22881
9.455503,-49.99486
9.114257,-49.7609
8.773011,-49.52695
8.431766,-49.29299
8.09052,-49.05904
7.749274,-48.82508
7.408028,-48.59113
