X,Z
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.406558,4.662636
-4.439656,4.465394
-4.472754,4.268151
-4.505852,4.070909
-4.53895,3.873667
-4.572049,3.676425
-4.605147,3.479182
-4.638245,3.28194
-4.671343,3.084698
-4.704442,2.887455
-4.73754,2.690213
-4.770638,2.492971
-4.803736,2.295729
-4.836834,2.098486
-4.869933,1.901244
-4.903031,1.704002
-4.936129,1.50676
-4.969227,1.309517
-5.002326,1.112275
-5.035424,0.9150329
-5.068522,0.7177906
-5.10162,0.5205483
-5.134718,0.3233061
-5.167817,0.1260639
-5.200915,-0.07117835
-5.234013,-0.2684206
-5.267111,-0.4656628
-5.30021,-0.662905
-5.333308,-0.8601472
-5.366406,-1.057389
-5.399504,-1.254632
-5.432602,-1.451874
-5.465701,-1.649116
-5.498799,-1.846359
-5.531897,-2.043601
-5.564995,-2.240843
-5.598094,-2.438085
-5.631192,-2.635328
-5.66429,-2.83257
-5.693044,-2.364203
-5.721797,-1.895837
-5.750551,-1.42747
-5.779305,-0.9591033
-5.808059,-0.4907367
-5.836812,-0.0223701
-5.865566,0.4459965
-5.89432,0.9143631
-5.923074,1.38273
-5.951828,1.851096
-5.980581,2.319463
-6.009335,2.78783
-6.038089,3.256196
-6.068102,3.453931
-6.098116,3.651666
-6.128129,3.849401
-6.158143,4.047137
-6.188157,4.244872
-6.21817,4.442607
-6.248184,4.640343
-6.278197,4.838078
-6.308211,5.035813
-6.338224,5.233549
-6.368238,5.431284
-6.398252,5.629019
-6.428265,5.826755
-6.458279,6.02449
-6.488292,6.222225
-6.518306,6.41996
-6.548319,6.617696
-6.578333,6.815431
-6.608346,7.013166
-6.63836,7.210902
-6.668374,7.408637
-6.698387,7.606372
-6.728401,7.804108
-6.758414,8.001842
-6.788428,8.199577
-6.818441,8.397312
-6.848455,8.595047
-6.878469,8.792782
-6.908482,8.990517
-6.938496,9.188251
-6.968509,9.385986
-6.998523,9.583721
-7.028536,9.781456
-7.05855,9.979191
-7.088563,10.17693
-7.118577,10.37466
-7.148591,10.5724
-7.178604,10.77013
-6.980514,10.26099
-6.782424,9.751854
-6.584334,9.242716
-6.386244,8.733578
-6.188154,8.22444
-5.990064,7.715301
-5.791974,7.206162
-5.593884,6.697024
-5.395793,6.187885
-5.197703,5.678747
-4.999613,5.169608
-4.801523,4.66047
-4.707895,4.483739
-4.614267,4.307008
-4.520639,4.130278
-4.427011,3.953547
-4.333384,3.776816
-4.239756,3.600085
-4.146128,3.423354
-4.0525,3.246623
-3.958872,3.069892
-3.865243,2.893162
-3.771615,2.716431
-3.677987,2.5397
-3.584359,2.362969
-3.490731,2.186238
-3.397103,2.009507
-3.303474,1.832776
-3.209846,1.656045
-3.116218,1.479315
-3.02259,1.302584
-2.928962,1.125853
-2.835334,0.949122
-2.741705,0.7723912
-2.648077,0.5956604
-2.554449,0.4189296
-2.460821,0.2421988
-2.477881,0.4414698
-2.494941,0.6407408
-2.512002,0.8400118
-2.529062,1.039283
-2.546122,1.238554
-2.563183,1.437825
-2.580243,1.637096
-2.597303,1.836367
-2.614363,2.035638
-2.631424,2.234909
-2.648484,2.43418
-2.665544,2.633451
-2.682605,2.832721
-2.728355,3.133933
-2.774105,3.435144
-2.819855,3.736355
-2.865605,4.037567
-2.911355,4.338778
-2.957105,4.639989
-3.002856,4.941201
-3.048606,5.242412
-3.094356,5.543623
-3.140106,5.844835
-3.185856,6.146046
-3.231606,6.447258
-3.248667,6.646529
-3.265727,6.8458
-3.282787,7.045071
-3.299847,7.244342
-3.316908,7.443614
-3.333968,7.642885
-3.351028,7.842156
-3.368088,8.041427
-3.385149,8.240698
-3.402209,8.439969
-3.419269,8.63924
-3.43633,8.838511
-3.45339,9.037783
-3.427926,9.236155
-3.402462,9.434526
-3.376998,9.632898
-3.351534,9.83127
-3.32607,10.02964
-3.300606,10.22801
-3.275141,10.42639
-3.249677,10.62476
-3.224213,10.82313
-3.198749,11.0215
-3.173285,11.21987
-3.147821,11.41825
-2.960254,11.48766
-2.772687,11.55708
-2.585119,11.62649
-2.397552,11.69591
-2.209985,11.76533
-2.022418,11.83474
-1.834851,11.90416
-1.647283,11.97357
-1.459716,12.04299
-1.272149,12.11241
-1.084582,12.18182
-0.8970144,12.25124
-0.7094473,12.32065
-0.370802,12.28545
-0.03215665,12.25024
0.3064887,12.21504
0.645134,12.17983
0.9837793,12.14462
1.322425,12.10942
1.66107,12.07421
1.999715,12.03901
2.338361,12.0038
2.677006,11.9686
3.015651,11.93339
3.354296,11.89818
3.354612,12.09818
3.354928,12.29818
3.355245,12.49818
3.355561,12.69818
3.355877,12.89818
3.356193,13.09818
3.356509,13.29818
3.356825,13.49818
3.357141,13.69818
3.357458,13.89818
3.357774,14.09818
3.35809,14.29818
3.358406,14.49818
3.358722,14.69818
3.359038,14.89818
3.359354,15.09818
3.359671,15.29818
3.359987,15.49818
3.360303,15.69818
3.360619,15.89818
3.360935,16.09818
3.361251,16.29818
3.361567,16.49818
3.361884,16.69818
3.3622,16.89817
3.362516,17.09817
3.362832,17.29817
3.363148,17.49817
3.363464,17.69817
3.36378,17.89817
3.364097,18.09817
3.364413,18.29817
3.364729,18.49817
3.365045,18.69816
3.365361,18.89816
3.365677,19.09816
3.365993,19.29816
3.36631,19.49816
3.307908,19.73575
3.249506,19.97333
3.191103,20.21092
3.132701,20.44851
3.074299,20.68609
3.015897,20.92368
2.957495,21.16127
2.899093,21.39886
2.840691,21.63644
2.782289,21.87403
2.723887,22.11162
2.665485,22.3492
2.607083,22.58679
2.607399,22.78679
2.607715,22.98679
2.608031,23.18679
2.608347,23.38679
2.608664,23.58678
2.60898,23.78678
2.609296,23.98678
2.609612,24.18678
2.609928,24.38678
2.610244,24.58678
2.61056,24.78678
2.610877,24.98678
2.611193,25.18678
2.611509,25.38677
2.611825,25.58677
2.612141,25.78677
2.612457,25.98677
2.612773,26.18677
2.61309,26.38677
2.613406,26.58677
2.613722,26.78677
2.614038,26.98676
2.614354,27.18676
2.61467,27.38676
2.614986,27.58676
2.615303,27.78676
2.615619,27.98676
2.615935,28.18676
2.616251,28.38676
2.616567,28.58676
2.616883,28.78675
2.617199,28.98675
2.617516,29.18675
2.617832,29.38675
2.618148,29.58675
2.618464,29.78675
2.61878,29.98675
2.621454,30.19043
2.624127,30.39411
2.6268,30.59779
2.629474,30.80147
2.632147,31.00515
2.63482,31.20883
2.637494,31.41251
2.640167,31.61619
2.642841,31.81987
2.645514,32.02355
2.648187,32.22723
2.650861,32.4309
2.653534,32.63458
2.766758,32.46972
2.879981,32.30486
2.993205,32.13999
3.106428,31.97513
3.219652,31.81026
3.332875,31.6454
3.446099,31.48053
3.559323,31.31566
3.672546,31.1508
3.78577,30.98593
3.898993,30.82107
4.012217,30.6562
4.12544,30.49134
4.238664,30.32647
4.351887,30.16161
4.465111,29.99674
4.578334,29.83187
4.691558,29.66701
4.804781,29.50214
4.918005,29.33728
5.031229,29.17241
5.144452,29.00755
5.257676,28.84268
5.370899,28.67782
5.484123,28.51295
5.597346,28.34809
5.71057,28.18322
5.823793,28.01835
5.937017,27.85349
6.050241,27.68862
6.163464,27.52376
6.276688,27.35889
6.389911,27.19403
6.503135,27.02916
6.616358,26.8643
6.729582,26.69943
6.842805,26.53456
6.956029,26.3697
7.101636,26.08968
7.247243,25.80967
7.39285,25.52965
7.538457,25.24964
7.684064,24.96962
7.829671,24.6896
7.975278,24.40959
8.120885,24.12957
8.266492,23.84956
8.412099,23.56954
8.557706,23.28952
8.703313,23.00951
8.879201,23.10471
9.055089,23.19991
9.230977,23.29511
9.406865,23.39031
9.582753,23.48552
9.758641,23.58072
9.934529,23.67592
10.11042,23.77112
10.28631,23.86632
10.46219,23.96152
10.63808,24.05672
10.81397,24.15193
10.98986,24.24713
11.1854,24.28911
11.38095,24.33109
11.57649,24.37306
11.77204,24.41504
11.96758,24.45702
12.16313,24.499
12.35867,24.54098
12.55422,24.58296
12.74976,24.62494
12.94531,24.66692
13.14085,24.70889
13.3364,24.75087
13.53195,24.79285
13.72749,24.83483
13.92304,24.87681
14.11858,24.91879
14.31413,24.96077
14.50967,25.00275
14.70522,25.04473
14.90076,25.0867
15.09631,25.12868
15.29185,25.17066
15.4874,25.21264
15.68294,25.25462
15.87849,25.2966
16.08899,25.31263
16.29949,25.32866
16.50999,25.3447
16.7205,25.36073
16.931,25.37676
17.1415,25.3928
17.35201,25.40883
17.56251,25.42486
17.77301,25.4409
17.98351,25.45693
18.19402,25.47296
18.40452,25.489
18.60006,25.53098
18.79561,25.57295
18.99115,25.61493
19.1867,25.65691
19.38224,25.69889
19.57779,25.74087
19.77333,25.78285
19.96888,25.82483
20.16442,25.86681
20.35997,25.90878
20.55552,25.95076
20.75106,25.99274
20.94661,26.03472
21.14215,26.0767
21.3377,26.11868
21.53324,26.16066
21.72879,26.20264
21.92433,26.24462
22.11988,26.28659
22.31542,26.32857
22.51097,26.37055
22.70651,26.41253
22.90206,26.45451
23.0976,26.49649
23.29315,26.53847
23.48869,26.58045
23.68424,26.62243
23.87978,26.6644
24.07533,26.70638
24.27087,26.74836
24.46642,26.79034
24.66196,26.83232
24.85751,26.8743
25.05305,26.91628
25.2486,26.95826
25.44415,27.00023
25.63969,27.04221
25.83524,27.08419
25.59368,27.0332
25.35212,26.98221
25.11056,26.93121
24.869,26.88022
24.62744,26.82923
24.38588,26.77823
24.14432,26.72724
23.90276,26.67625
23.6612,26.62526
23.41964,26.57426
23.17808,26.52327
22.93652,26.47228
22.84713,26.65119
22.75774,26.8301
22.66835,27.00902
22.57896,27.18793
22.48958,27.36684
22.40019,27.54576
22.3108,27.72467
22.22141,27.90358
22.13202,28.08249
22.04264,28.26141
21.95325,28.44032
21.86386,28.61923
21.77447,28.79815
21.68509,28.97706
21.5957,29.15597
21.50631,29.33489
21.41692,29.5138
21.32753,29.69271
21.23815,29.87163
21.14876,30.05054
21.05937,30.22945
20.96998,30.40837
20.88059,30.58728
20.79121,30.76619
20.70182,30.9451
20.61243,31.12402
20.52304,31.30293
20.43365,31.48184
20.34427,31.66076
20.25488,31.83967
20.16549,32.01858
20.0761,32.19749
19.98672,32.37641
19.89733,32.55532
19.80794,32.73423
19.71855,32.91315
19.62916,33.09206
19.53978,33.27097
19.54703,33.64844
19.55428,34.02591
19.56153,34.40338
19.56878,34.78085
19.57603,35.15831
19.58327,35.53578
19.59052,35.91325
19.59777,36.29072
19.60502,36.66819
19.61227,37.04565
19.61952,37.42312
19.62677,37.80059
19.63402,38.17806
19.54464,38.35697
19.45525,38.53588
19.36586,38.7148
19.27647,38.89371
19.18708,39.07262
19.0977,39.25154
19.00831,39.43045
18.91892,39.60936
18.82953,39.78828
18.74014,39.96719
18.65076,40.1461
18.56137,40.32502
18.47198,40.50393
18.38259,40.68284
18.29321,40.86176
18.20382,41.04067
18.11443,41.21958
18.02504,41.39849
17.93565,41.57741
17.84627,41.75632
17.75688,41.93523
17.66749,42.11415
17.5781,42.29306
17.48871,42.47197
17.39933,42.65089
17.22883,42.54633
17.05834,42.44177
16.88785,42.33722
16.71736,42.23266
16.54687,42.1281
16.37637,42.02354
16.20588,41.91899
16.03539,41.81443
15.8649,41.70987
15.6944,41.60532
15.52391,41.50076
15.35342,41.3962
15.37285,41.55652
15.39228,41.71684
15.41171,41.87716
15.43113,42.03748
15.45056,42.1978
15.46999,42.35812
15.48942,42.51844
15.50885,42.67876
15.52827,42.83908
15.5477,42.9994
15.56713,43.15973
15.58656,43.32005
15.60599,43.48037
15.62298,43.67964
15.63998,43.87892
15.65698,44.07819
15.67398,44.27747
15.69097,44.47675
15.70797,44.67602
15.72497,44.8753
15.74197,45.07457
15.75896,45.27385
15.77596,45.47313
15.79296,45.6724
15.80996,45.87168
15.96445,45.74467
16.11895,45.61767
16.27345,45.49067
16.42795,45.36367
16.58245,45.23666
16.73695,45.10966
16.89145,44.98266
17.04595,44.85566
17.20045,44.72865
17.35495,44.60165
17.50945,44.47465
17.66394,44.34764
17.81844,44.22064
17.69801,44.38031
17.57757,44.53999
17.45714,44.69966
17.3367,44.85933
17.21626,45.019
17.09583,45.17867
16.97539,45.33834
16.85496,45.49802
16.73452,45.65769
16.61409,45.81736
16.49365,45.97703
16.37321,46.1367
16.06188,46.38816
15.75055,46.63961
15.43922,46.89106
15.12789,47.14252
14.81656,47.39397
14.50523,47.64542
14.19389,47.89688
13.88256,48.14833
13.57123,48.39978
